strategy,strategy_name,vertex_index,metric,start,vaccine_fraction,max_steps,saved_at_utc
4,BETWEENNESS,1656,0.0024301739215220517,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5124,0.002429407821132103,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2728,0.0024262606903513962,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,13305,0.002422319252412388,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4363,0.002414701231013699,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5333,0.002364641770595992,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6465,0.0023632215441611493,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,489,0.002360840320472262,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5400,0.0023585175852862553,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1434,0.0023548631131754027,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,76,0.0023517009461251916,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7308,0.0023431675528672964,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,8590,0.002333533811603397,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3526,0.0023264663927858253,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6217,0.002326240997124839,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,14011,0.0023176648356586955,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5346,0.0023147423568858254,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6953,0.0023084294136248755,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1697,0.002306160510243234,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1909,0.002299680428385343,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1375,0.0022993672960024214,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,8678,0.002299054689171366,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4470,0.002277375043713978,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,12518,0.0022705811392068173,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,12998,0.0022608221838754817,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,406,0.0022569321412266403,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,821,0.002248971191110273,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6308,0.002248761051424711,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2469,0.002232911951962825,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,11437,0.0022172466458745834,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3339,0.002202779568264191,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4861,0.0022019239018848725,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4321,0.002192446126872591,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4679,0.0021892060414129607,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3563,0.002187026893978667,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3677,0.0021816558705466294,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3593,0.002180289059301842,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1862,0.0021713149717570625,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,12768,0.002162260716846484,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,8145,0.0021601558546533494,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1367,0.0021398627819529743,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,10752,0.0021365326379494806,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,11780,0.0021332829598054623,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,446,0.002130502001055598,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,10142,0.00210011943834859,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,12953,0.002097199620473904,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3655,0.0020969271374148587,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,123,0.002090500053907983,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4680,0.002078462527173127,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,12797,0.002076765071731532,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2404,0.0020746154552729076,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2181,0.002074441772654008,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,10419,0.0020702057926105582,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3910,0.002069074350464559,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2609,0.002067847716222784,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1036,0.002065498830387953,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,828,0.0020639348945923593,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4048,0.0020636423110674115,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,10748,0.0020610074371830963,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3172,0.002059626198446829,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,14995,0.002057401947343452,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5657,0.002050933316723957,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,11369,0.0020498814388620083,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,12922,0.002049258434407649,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6723,0.002048774872586522,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1562,0.002043207776143881,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2916,0.002039671752427924,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,10593,0.00202798684022858,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,8130,0.0020213828033118384,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1435,0.00201920217215978,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,10826,0.0020149616900061542,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,8818,0.0020121426181566367,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1175,0.002006343288759685,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6793,0.002002476534191742,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5101,0.002001461181869068,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,99,0.001995530272672651,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,9598,0.0019943854296342275,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,13787,0.001988450901043607,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1693,0.0019877508876819916,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4958,0.0019851633303322263,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,12148,0.0019829336093156575,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,11331,0.0019807040272924945,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,109,0.0019729941502840166,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7684,0.0019681317879895574,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,395,0.0019651835247359805,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4481,0.001964593991420649,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,9587,0.001963559152497075,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6842,0.0019562515476452495,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2802,0.0019547648296778177,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6016,0.0019546260754713567,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,863,0.001953032257874803,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5094,0.0019496469557621395,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,10724,0.0019472026098340403,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4377,0.0019457978054824717,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1457,0.0019412975722230422,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,14160,0.001940933256531714,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1849,0.0019390226923903513,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1323,0.0019371902569869258,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5513,0.0019366430480251308,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,8685,0.0019364508584483072,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1487,0.0019364356469385561,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,967,0.0019313721805685024,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3056,0.0019308270587837175,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,14623,0.0019274682180194418,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,270,0.0019260024927766851,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,10056,0.0019093010102745175,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2869,0.00190892845153337,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,293,0.0019060248015162033,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,9952,0.0019052677853921593,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1062,0.0018947815757036207,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7301,0.0018946979374061695,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2489,0.0018911745380226033,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3882,0.0018886484821304054,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4402,0.0018855689686667607,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2690,0.0018792308735279845,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,649,0.0018787364761309068,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,10192,0.0018782116700944427,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3323,0.0018697740285059975,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5412,0.0018673475927261313,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6138,0.0018667789205669826,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,13174,0.0018663984298690373,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4882,0.0018614753920916203,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2058,0.001859515693555472,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7788,0.0018588561581747935,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3211,0.0018570446459518137,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,12379,0.0018551418710185765,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,11736,0.0018462341017225828,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2512,0.0018457933644193173,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6211,0.0018420487116535406,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3715,0.0018392779089756264,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,12711,0.001835629339147608,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5379,0.0018317953212819286,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6294,0.001826089887097646,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,11257,0.0018230778192258807,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7064,0.0018222614519802663,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3271,0.001820058320915762,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2,0.0018189624878407534,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,11803,0.001809058351950698,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5954,0.0018067162625875221,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7454,0.001805026467321313,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1148,0.001802945342337376,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,12338,0.0018011273599579645,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2035,0.001799967579582506,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3719,0.0017952937051901813,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5782,0.0017896554147351583,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5636,0.00178716973789982,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7852,0.0017870101107424394,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,9008,0.0017859238957385823,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1654,0.001785670808135253,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,154,0.001783925143641442,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6658,0.0017800922429702137,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1765,0.001779199434133145,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2949,0.0017757014922872463,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,619,0.0017701666743785796,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,928,0.0017661085777541453,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2040,0.001759356033832693,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3895,0.0017510147072338355,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,10919,0.0017505408708700268,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3135,0.0017499936169310007,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,10195,0.001744987250601038,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,13414,0.001739671086260951,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,48,0.0017354549044128875,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,10880,0.00173411036060366,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,14101,0.001733899500119813,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7035,0.0017317101460713573,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1139,0.0017284942227828093,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3517,0.0017209330735168183,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,388,0.0017188127517523508,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,8585,0.0017179211004957095,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,14071,0.0017104444339622654,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1312,0.001703433617082592,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,8019,0.001700373370395943,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1310,0.001693981530310098,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,789,0.001693473767093118,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,15292,0.001693265465494774,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,104,0.0016908171731980267,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2902,0.001688300679609548,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,11671,0.001680593008182814,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1200,0.001678031189951647,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6721,0.0016700437838108601,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,9001,0.0016662734147240925,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3020,0.0016638321592688883,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,9725,0.0016580210925327987,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,8627,0.0016573392214831745,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,11545,0.0016519591595974036,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1049,0.001650705246561925,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,12386,0.0016497012574990147,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4537,0.0016425697553984948,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,9488,0.0016424842390313568,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7047,0.001640595009596677,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1298,0.0016341777350148837,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,9028,0.0016312940205615114,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,11458,0.001630227889942679,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,9514,0.001625790889834641,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,11338,0.0016073859674650272,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,714,0.001606827303785523,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6214,0.001600868939051432,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,368,0.0015992661107710755,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2989,0.0015983313183501955,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4289,0.0015945871142526674,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1587,0.0015933690106193295,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1991,0.0015885757525598084,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,481,0.0015785838732682283,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3777,0.0015748641790350607,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,9908,0.0015716308908685702,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1249,0.001570860383483901,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3884,0.0015694481412501895,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3199,0.0015667084745421785,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,338,0.0015620489666598161,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4736,0.0015605214705026993,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3063,0.0015557061994988218,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6338,0.0015537115061817904,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5024,0.0015480343823447184,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,935,0.001546745217045033,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2012,0.0015428648494022529,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4329,0.0015405854918837906,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3445,0.00153772221803406,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1636,0.0015371602874007966,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7952,0.001532902924414792,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,846,0.0015324353662730375,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7574,0.0015313192892310796,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6268,0.001524361937613422,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4744,0.0015224593677734366,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,12184,0.0015187998293167211,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2403,0.0015149201208278053,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7450,0.0015100271584113176,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4524,0.0015092670602016966,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3036,0.0015085482357039884,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1357,0.0015082893346375274,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4413,0.0015042376578755913,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,9177,0.0014999706316153934,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1493,0.0014933374216745904,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5248,0.0014931472801001904,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2709,0.0014926161498452011,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2200,0.0014915258261403665,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1331,0.0014889926452471907,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,433,0.001485141310349449,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,561,0.001484273026993145,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2362,0.0014794271134298492,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,12800,0.0014785585071485222,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7215,0.0014745655008780356,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7643,0.0014686542116335531,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,15130,0.00146759584005175,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,9629,0.0014673932655159528,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6715,0.0014659311353921525,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,6185,0.0014647561013389216,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,841,0.0014618241954242508,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,733,0.0014609808797570304,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,8292,0.0014581128368675444,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5258,0.0014559751012585213,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,9328,0.0014520331145083526,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,11173,0.001448692095524825,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,13740,0.0014484320465903643,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3633,0.0014447933753441045,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,10905,0.0014438856197494805,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1773,0.0014357521361349874,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5290,0.0014329867972749342,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,321,0.001431234237996476,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,419,0.0014135711223592904,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2780,0.001410426563027905,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7303,0.0014034363366581505,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,15338,0.0014002603030098847,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2606,0.0013987605749185882,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3530,0.0013955256657564772,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,418,0.001393069117899727,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,10137,0.0013924016016480859,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5498,0.001385505835042056,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1960,0.0013853810742423859,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,11057,0.0013835073752472052,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,15290,0.0013808817657268812,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,8298,0.0013761783397337147,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,8656,0.001373121059251652,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,9063,0.001366639888882146,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1334,0.001360333447974827,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,12174,0.0013570906307648024,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7124,0.0013562642096708872,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,5090,0.0013560738799683397,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,15129,0.0013547896148176264,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,83,0.0013511914890129823,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7020,0.0013486480771988162,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,397,0.001348155305064406,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,8086,0.0013476565309605254,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,4180,0.0013442590307485597,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3190,0.0013431082498303738,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,15613,0.001338951833041403,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7683,0.0013362979952334065,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,14091,0.0013354931941896052,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,11922,0.0013343835793185794,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2471,0.0013333159686559066,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,1011,0.0013315368298586156,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,3628,0.0013311448706598214,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,2785,0.001329421424453948,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,195,0.0013236718242125177,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,9701,0.0013217328320048408,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,12590,0.0013196715331026353,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,12546,0.0013155602288201114,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,7642,0.0013040703285238828,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,10607,0.001302390762806016,1000,0.1,-1,2025-10-25T10:12:30
4,BETWEENNESS,169,0.0013001728604024139,1000,0.1,-1,2025-10-25T10:12:30
